starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 22 14:47:44 2016	1479822464	5	18	23	17
Tue Nov 22 14:47:39 2016	1479822459	2	21	23	20
Tue Nov 22 14:47:36 2016	1479822456	8	15	23	13
Tue Nov 22 14:47:59 2016	1479822479	2	21	23	21
Tue Nov 22 14:47:36 2016	1479822456	6	18	23	16
Tue Nov 22 14:47:41 2016	1479822461	2	21	23	19
Tue Nov 22 14:47:38 2016	1479822458	8	15	23	14
Tue Nov 22 14:48:04 2016	1479822484	1	23	23	22
Tue Nov 22 14:47:38 2016	1479822458	4	19	23	17
Tue Nov 22 14:47:37 2016	1479822457	3	20	23	17
Tue Nov 22 14:48:00 2016	1479822480	5	18	23	18
Tue Nov 22 14:47:37 2016	1479822457	3	20	23	19
Tue Nov 22 14:47:36 2016	1479822456	6	17	23	15
Tue Nov 22 14:47:39 2016	1479822459	3	20	23	12
Tue Nov 22 14:47:59 2016	1479822479	3	20	23	19
Tue Nov 22 14:47:44 2016	1479822464	2	21	23	17
Tue Nov 22 14:48:01 2016	1479822481	2	21	23	18
Tue Nov 22 14:47:41 2016	1479822461	5	18	23	16
Tue Nov 22 14:47:42 2016	1479822462	2	21	23	18
Tue Nov 22 14:47:40 2016	1479822460	9	15	23	10
Tue Nov 22 14:47:41 2016	1479822461	3	20	23	18
Tue Nov 22 14:47:37 2016	1479822457	6	17	23	17
Tue Nov 22 14:47:39 2016	1479822459	6	17	23	14
Tue Nov 22 14:47:39 2016	1479822459	4	19	23	19
Tue Nov 22 14:47:45 2016	1479822465	4	19	23	17
Tue Nov 22 14:47:42 2016	1479822462	9	14	23	6
Tue Nov 22 14:47:37 2016	1479822457	6	17	23	17
Tue Nov 22 14:47:39 2016	1479822459	4	19	23	16
Tue Nov 22 14:47:45 2016	1479822465	6	18	23	16
Tue Nov 22 14:47:36 2016	1479822456	4	19	23	16
Tue Nov 22 14:47:38 2016	1479822458	6	17	23	13
Tue Nov 22 14:47:37 2016	1479822457	2	21	23	17
Tue Nov 22 14:47:40 2016	1479822460	1	22	23	15
Tue Nov 22 14:47:37 2016	1479822457	7	16	23	12
Tue Nov 22 14:47:59 2016	1479822479	3	20	23	17
Tue Nov 22 14:47:37 2016	1479822457	7	17	23	13
Tue Nov 22 14:47:43 2016	1479822463	9	14	23	8
Tue Nov 22 14:47:39 2016	1479822459	2	21	23	19
Tue Nov 22 14:48:01 2016	1479822481	7	16	23	16
Tue Nov 22 14:47:40 2016	1479822460	8	16	23	12
Tue Nov 22 14:47:44 2016	1479822464	5	18	23	18
Tue Nov 22 14:47:39 2016	1479822459	3	20	23	18
Tue Nov 22 14:47:41 2016	1479822461	1	22	23	19
Tue Nov 22 14:47:39 2016	1479822459	5	18	23	16
Tue Nov 22 14:47:44 2016	1479822464	6	17	23	15
Tue Nov 22 14:48:00 2016	1479822480	7	17	23	15
Tue Nov 22 14:47:40 2016	1479822460	2	21	23	20
Tue Nov 22 14:47:39 2016	1479822459	4	19	23	19
Tue Nov 22 14:47:36 2016	1479822456	5	18	23	16
Tue Nov 22 14:47:41 2016	1479822461	3	20	23	19
Tue Nov 22 14:47:44 2016	1479822464	4	20	23	17
Tue Nov 22 14:47:40 2016	1479822460	3	20	23	17
Tue Nov 22 14:47:38 2016	1479822458	10	13	23	11
Tue Nov 22 14:47:41 2016	1479822461	7	17	23	14
Tue Nov 22 14:47:42 2016	1479822462	5	18	23	13
Tue Nov 22 14:47:59 2016	1479822479	5	18	23	16
Tue Nov 22 14:48:01 2016	1479822481	2	21	23	15
Tue Nov 22 14:47:59 2016	1479822479	1	22	23	20
Tue Nov 22 14:47:38 2016	1479822458	3	21	23	20
Tue Nov 22 14:47:38 2016	1479822458	5	18	23	18
Tue Nov 22 14:47:42 2016	1479822462	5	18	23	12
Tue Nov 22 14:47:38 2016	1479822458	1	22	23	18
Tue Nov 22 14:47:38 2016	1479822458	7	16	23	16
Tue Nov 22 14:48:02 2016	1479822482	2	21	23	18
Tue Nov 22 14:48:02 2016	1479822482	1	22	23	17
Tue Nov 22 14:47:42 2016	1479822462	8	16	23	14
Tue Nov 22 14:47:44 2016	1479822464	3	20	23	17
Tue Nov 22 14:47:40 2016	1479822460	9	15	23	15
Tue Nov 22 14:47:39 2016	1479822459	1	22	23	17
Tue Nov 22 14:47:38 2016	1479822458	9	15	23	14
Tue Nov 22 14:47:45 2016	1479822465	6	17	23	15
Tue Nov 22 14:47:59 2016	1479822479	5	19	23	19
Tue Nov 22 14:47:42 2016	1479822462	7	17	23	16
Tue Nov 22 14:47:37 2016	1479822457	6	17	23	14
Tue Nov 22 14:47:36 2016	1479822456	5	18	23	15
Tue Nov 22 14:47:44 2016	1479822464	8	15	23	15
Tue Nov 22 14:47:40 2016	1479822460	3	21	23	15
Tue Nov 22 14:47:42 2016	1479822462	4	20	23	20
Tue Nov 22 14:47:37 2016	1479822457	5	19	23	11
Tue Nov 22 14:47:42 2016	1479822462	5	18	23	17
Tue Nov 22 14:47:37 2016	1479822457	1	22	23	18
Tue Nov 22 14:47:44 2016	1479822464	2	21	23	19
Tue Nov 22 14:47:42 2016	1479822462	8	15	23	15
Tue Nov 22 14:47:44 2016	1479822464	9	15	23	11
Tue Nov 22 14:47:41 2016	1479822461	8	15	23	11
Tue Nov 22 14:47:41 2016	1479822461	1	22	23	21
Tue Nov 22 14:47:39 2016	1479822459	4	20	23	13
Tue Nov 22 14:47:42 2016	1479822462	8	15	23	15
Tue Nov 22 14:47:38 2016	1479822458	3	20	23	17
Tue Nov 22 14:47:44 2016	1479822464	2	21	23	16
Tue Nov 22 14:47:44 2016	1479822464	1	22	23	20
Tue Nov 22 14:48:01 2016	1479822481	1	23	23	22
Tue Nov 22 14:47:37 2016	1479822457	5	18	23	14
Tue Nov 22 14:48:03 2016	1479822483	3	20	23	20
Tue Nov 22 14:47:39 2016	1479822459	2	21	23	19
Tue Nov 22 14:47:37 2016	1479822457	9	15	23	11
Tue Nov 22 14:47:39 2016	1479822459	4	19	23	17
Tue Nov 22 14:47:42 2016	1479822462	8	16	23	14
Tue Nov 22 14:47:44 2016	1479822464	1	22	23	20
Tue Nov 22 14:47:40 2016	1479822460	8	15	23	13
Tue Nov 22 14:47:59 2016	1479822479	5	19	23	18
Tue Nov 22 14:47:41 2016	1479822461	5	19	23	13
Tue Nov 22 14:47:36 2016	1479822456	11	12	23	12
Tue Nov 22 14:47:39 2016	1479822459	7	17	23	11
Tue Nov 22 14:47:41 2016	1479822461	2	21	23	18
Tue Nov 22 14:47:37 2016	1479822457	6	17	23	17
Tue Nov 22 14:47:40 2016	1479822460	2	21	23	19
Tue Nov 22 14:47:40 2016	1479822460	3	20	23	17
Tue Nov 22 14:48:03 2016	1479822483	3	21	23	19
Tue Nov 22 14:48:04 2016	1479822484	1	22	23	21
Tue Nov 22 14:47:41 2016	1479822461	4	20	23	17
Tue Nov 22 14:47:36 2016	1479822456	6	18	23	16
Tue Nov 22 14:47:45 2016	1479822465	3	20	23	20
Tue Nov 22 14:47:36 2016	1479822456	6	18	23	13
Tue Nov 22 14:47:40 2016	1479822460	7	16	23	10
Tue Nov 22 14:47:43 2016	1479822463	4	20	23	17
Tue Nov 22 14:47:59 2016	1479822479	7	16	23	14
Tue Nov 22 14:47:39 2016	1479822459	3	20	23	16
Tue Nov 22 14:47:42 2016	1479822462	5	18	23	17
Tue Nov 22 14:47:45 2016	1479822465	8	15	23	15
Tue Nov 22 14:47:41 2016	1479822461	4	19	23	16
Tue Nov 22 14:47:42 2016	1479822462	7	17	23	12
Tue Nov 22 14:47:40 2016	1479822460	2	21	23	21
Tue Nov 22 14:47:41 2016	1479822461	3	20	23	16
Tue Nov 22 14:47:38 2016	1479822458	5	19	23	16
Tue Nov 22 14:47:40 2016	1479822460	4	20	23	20
Tue Nov 22 14:47:59 2016	1479822479	4	19	23	16
Tue Nov 22 14:47:39 2016	1479822459	6	18	23	13
Tue Nov 22 14:47:42 2016	1479822462	2	21	23	16
Tue Nov 22 14:47:37 2016	1479822457	3	21	23	18
Tue Nov 22 14:47:43 2016	1479822463	1	22	23	22
Tue Nov 22 14:47:38 2016	1479822458	6	17	23	11
Tue Nov 22 14:47:44 2016	1479822464	10	14	23	9
Tue Nov 22 14:48:00 2016	1479822480	6	18	23	17
Tue Nov 22 14:47:40 2016	1479822460	2	21	23	20
Tue Nov 22 14:48:04 2016	1479822484	1	22	23	21
Tue Nov 22 14:47:37 2016	1479822457	6	18	23	17
Tue Nov 22 14:47:44 2016	1479822464	1	22	23	15
Tue Nov 22 14:47:59 2016	1479822479	9	14	23	14
Tue Nov 22 14:47:38 2016	1479822458	9	15	23	13
Tue Nov 22 14:47:42 2016	1479822462	1	22	23	20
Tue Nov 22 14:47:41 2016	1479822461	9	14	23	14
Tue Nov 22 14:47:44 2016	1479822464	2	22	23	15
Tue Nov 22 14:47:39 2016	1479822459	1	22	23	22
Tue Nov 22 14:47:59 2016	1479822479	4	20	23	15
Tue Nov 22 14:47:36 2016	1479822456	6	17	23	13
Tue Nov 22 14:47:43 2016	1479822463	8	15	23	11
Tue Nov 22 14:47:39 2016	1479822459	1	22	23	13
Tue Nov 22 14:48:01 2016	1479822481	2	22	23	22
Tue Nov 22 14:47:39 2016	1479822459	2	21	23	18
Tue Nov 22 14:48:00 2016	1479822480	2	21	23	21
Tue Nov 22 14:47:37 2016	1479822457	6	18	23	16
Tue Nov 22 14:47:43 2016	1479822463	1	22	23	13
Tue Nov 22 14:47:38 2016	1479822458	3	21	23	19
Tue Nov 22 14:47:37 2016	1479822457	9	15	23	15
Tue Nov 22 14:47:37 2016	1479822457	4	19	23	14
Tue Nov 22 14:47:39 2016	1479822459	3	21	23	18
Tue Nov 22 14:47:38 2016	1479822458	5	18	23	17
Tue Nov 22 14:47:58 2016	1479822478	3	21	23	17
Tue Nov 22 14:47:44 2016	1479822464	1	22	23	20
Tue Nov 22 14:47:44 2016	1479822464	2	21	23	16
Tue Nov 22 14:47:37 2016	1479822457	4	19	23	13
Tue Nov 22 14:47:59 2016	1479822479	5	19	23	19
Tue Nov 22 14:48:00 2016	1479822480	7	16	23	16
Tue Nov 22 14:47:43 2016	1479822463	9	15	23	10
Tue Nov 22 14:47:43 2016	1479822463	9	14	23	10
Tue Nov 22 14:47:45 2016	1479822465	5	18	23	14
Tue Nov 22 14:47:45 2016	1479822465	8	15	23	14
Tue Nov 22 14:47:36 2016	1479822456	2	21	23	18
Tue Nov 22 14:47:40 2016	1479822460	4	19	23	19
Tue Nov 22 14:47:38 2016	1479822458	9	14	23	11
Tue Nov 22 14:47:42 2016	1479822462	8	16	23	13
Tue Nov 22 14:47:44 2016	1479822464	8	15	24	10
Tue Nov 22 14:48:04 2016	1479822484	1	22	24	22
Tue Nov 22 14:47:39 2016	1479822459	2	21	24	19
Tue Nov 22 14:47:41 2016	1479822461	4	20	24	14
Tue Nov 22 14:48:03 2016	1479822483	2	21	24	17
Tue Nov 22 14:47:37 2016	1479822457	3	21	24	16
Tue Nov 22 14:47:39 2016	1479822459	5	19	24	19
Tue Nov 22 14:47:38 2016	1479822458	5	19	24	17
Tue Nov 22 14:47:45 2016	1479822465	8	16	24	13
Tue Nov 22 14:47:36 2016	1479822456	5	19	24	19
Tue Nov 22 14:47:37 2016	1479822457	6	17	24	14
Tue Nov 22 14:47:44 2016	1479822464	1	22	24	15
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	16
Tue Nov 22 14:47:42 2016	1479822462	1	22	24	22
Tue Nov 22 14:47:43 2016	1479822463	4	20	24	13
Tue Nov 22 14:47:39 2016	1479822459	3	21	24	15
Tue Nov 22 14:47:42 2016	1479822462	9	15	24	15
Tue Nov 22 14:47:37 2016	1479822457	1	22	24	15
Tue Nov 22 14:47:59 2016	1479822479	4	20	24	18
Tue Nov 22 14:47:36 2016	1479822456	4	20	24	13
Tue Nov 22 14:48:00 2016	1479822480	1	23	24	21
Tue Nov 22 14:47:39 2016	1479822459	9	15	24	15
Tue Nov 22 14:47:39 2016	1479822459	1	22	24	12
Tue Nov 22 14:47:41 2016	1479822461	3	21	24	19
Tue Nov 22 14:47:42 2016	1479822462	2	22	24	22
Tue Nov 22 14:47:38 2016	1479822458	3	21	24	20
Tue Nov 22 14:47:39 2016	1479822459	8	15	24	15
Tue Nov 22 14:47:41 2016	1479822461	2	21	24	17
Tue Nov 22 14:47:36 2016	1479822456	6	18	24	17
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	20
Tue Nov 22 14:47:40 2016	1479822460	3	21	24	21
Tue Nov 22 14:47:42 2016	1479822462	6	18	24	18
Tue Nov 22 14:47:38 2016	1479822458	1	22	24	20
Tue Nov 22 14:48:01 2016	1479822481	1	23	24	22
Tue Nov 22 14:47:39 2016	1479822459	4	19	24	17
Tue Nov 22 14:47:37 2016	1479822457	6	18	24	13
Tue Nov 22 14:47:39 2016	1479822459	4	19	24	12
Tue Nov 22 14:47:59 2016	1479822479	2	21	24	21
Tue Nov 22 14:47:43 2016	1479822463	8	15	24	12
Tue Nov 22 14:47:42 2016	1479822462	3	21	24	18
Tue Nov 22 14:47:59 2016	1479822479	4	19	24	16
Tue Nov 22 14:47:41 2016	1479822461	8	15	24	15
Tue Nov 22 14:47:42 2016	1479822462	4	20	24	20
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	20
Tue Nov 22 14:47:41 2016	1479822461	8	16	24	12
Tue Nov 22 14:47:45 2016	1479822465	6	17	24	17
Tue Nov 22 14:47:37 2016	1479822457	1	22	24	19
Tue Nov 22 14:47:41 2016	1479822461	5	19	24	18
Tue Nov 22 14:47:42 2016	1479822462	3	21	24	21
Tue Nov 22 14:48:03 2016	1479822483	4	20	24	19
Tue Nov 22 14:47:39 2016	1479822459	3	21	24	14
Tue Nov 22 14:47:40 2016	1479822460	1	22	24	20
Tue Nov 22 14:47:45 2016	1479822465	10	14	24	13
Tue Nov 22 14:47:40 2016	1479822460	7	16	24	15
Tue Nov 22 14:47:59 2016	1479822479	4	20	24	18
Tue Nov 22 14:47:36 2016	1479822456	2	21	24	21
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	19
Tue Nov 22 14:47:38 2016	1479822458	7	16	24	13
Tue Nov 22 14:47:41 2016	1479822461	3	21	24	16
Tue Nov 22 14:47:41 2016	1479822461	9	15	24	13
Tue Nov 22 14:47:45 2016	1479822465	3	20	24	18
Tue Nov 22 14:47:44 2016	1479822464	9	15	24	15
Tue Nov 22 14:47:43 2016	1479822463	4	20	24	19
Tue Nov 22 14:47:41 2016	1479822461	1	22	24	19
Tue Nov 22 14:47:41 2016	1479822461	7	17	24	17
Tue Nov 22 14:47:39 2016	1479822459	7	17	24	17
Tue Nov 22 14:47:40 2016	1479822460	6	18	24	13
Tue Nov 22 14:47:42 2016	1479822462	7	17	24	17
Tue Nov 22 14:47:59 2016	1479822479	7	17	24	14
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	18
Tue Nov 22 14:47:37 2016	1479822457	3	21	24	17
Tue Nov 22 14:47:36 2016	1479822456	4	19	24	18
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	18
Tue Nov 22 14:47:42 2016	1479822462	7	17	24	17
Tue Nov 22 14:47:42 2016	1479822462	2	22	24	18
Tue Nov 22 14:47:40 2016	1479822460	4	19	24	19
Tue Nov 22 14:47:59 2016	1479822479	3	20	24	18
Tue Nov 22 14:47:44 2016	1479822464	1	22	24	19
Tue Nov 22 14:47:39 2016	1479822459	3	21	24	18
Tue Nov 22 14:47:39 2016	1479822459	1	23	24	18
Tue Nov 22 14:47:41 2016	1479822461	9	15	24	15
Tue Nov 22 14:47:41 2016	1479822461	4	20	24	15
Tue Nov 22 14:47:40 2016	1479822460	10	14	24	12
Tue Nov 22 14:47:40 2016	1479822460	9	14	24	14
Tue Nov 22 14:48:00 2016	1479822480	5	18	24	17
Tue Nov 22 14:47:36 2016	1479822456	8	15	24	14
Tue Nov 22 14:48:04 2016	1479822484	1	23	24	23
Tue Nov 22 14:47:43 2016	1479822463	9	15	24	15
Tue Nov 22 14:47:41 2016	1479822461	5	19	24	14
Tue Nov 22 14:47:37 2016	1479822457	7	16	24	16
Tue Nov 22 14:47:41 2016	1479822461	2	22	24	19
Tue Nov 22 14:47:41 2016	1479822461	3	21	24	19
Tue Nov 22 14:48:04 2016	1479822484	1	23	24	19
Tue Nov 22 14:47:36 2016	1479822456	5	19	24	18
Tue Nov 22 14:47:59 2016	1479822479	9	14	24	13
Tue Nov 22 14:47:40 2016	1479822460	3	21	24	16
Tue Nov 22 14:48:03 2016	1479822483	1	23	24	18
Tue Nov 22 14:47:40 2016	1479822460	6	18	24	16
Tue Nov 22 14:47:38 2016	1479822458	9	15	24	15
Tue Nov 22 14:48:02 2016	1479822482	1	22	24	17
Tue Nov 22 14:47:59 2016	1479822479	3	21	24	21
Tue Nov 22 14:47:41 2016	1479822461	9	15	24	11
Tue Nov 22 14:47:39 2016	1479822459	5	19	24	13
Tue Nov 22 14:47:40 2016	1479822460	5	19	24	14
Tue Nov 22 14:48:03 2016	1479822483	1	23	24	22
Tue Nov 22 14:47:43 2016	1479822463	7	16	24	14
Tue Nov 22 14:47:41 2016	1479822461	8	16	24	14
Tue Nov 22 14:47:44 2016	1479822464	2	22	24	17
Tue Nov 22 14:47:37 2016	1479822457	2	21	24	17
Tue Nov 22 14:47:43 2016	1479822463	6	18	24	11
Tue Nov 22 14:47:42 2016	1479822462	1	23	24	17
Tue Nov 22 14:48:02 2016	1479822482	2	21	24	19
Tue Nov 22 14:47:40 2016	1479822460	3	21	24	20
Tue Nov 22 14:47:37 2016	1479822457	7	17	24	15
Tue Nov 22 14:48:03 2016	1479822483	1	23	24	22
Tue Nov 22 14:47:41 2016	1479822461	4	19	24	15
Tue Nov 22 14:47:41 2016	1479822461	3	21	24	16
Tue Nov 22 14:48:04 2016	1479822484	1	23	24	22
Tue Nov 22 14:47:45 2016	1479822465	3	21	24	12
Tue Nov 22 14:47:44 2016	1479822464	2	21	24	17
Tue Nov 22 14:47:39 2016	1479822459	11	13	24	11
Tue Nov 22 14:48:00 2016	1479822480	9	15	24	14
Tue Nov 22 14:47:39 2016	1479822459	3	21	24	14
Tue Nov 22 14:47:43 2016	1479822463	7	17	24	12
Tue Nov 22 14:47:36 2016	1479822456	6	17	24	13
Tue Nov 22 14:47:44 2016	1479822464	7	17	24	14
Tue Nov 22 14:47:43 2016	1479822463	8	16	24	12
Tue Nov 22 14:47:42 2016	1479822462	8	16	24	12
Tue Nov 22 14:47:38 2016	1479822458	2	22	24	18
Tue Nov 22 14:47:59 2016	1479822479	5	19	24	13
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	17
Tue Nov 22 14:47:40 2016	1479822460	1	23	24	21
Tue Nov 22 14:47:37 2016	1479822457	7	16	24	13
Tue Nov 22 14:47:59 2016	1479822479	1	22	24	22
Tue Nov 22 14:47:38 2016	1479822458	9	15	24	9
Tue Nov 22 14:47:39 2016	1479822459	3	21	24	19
Tue Nov 22 14:47:42 2016	1479822462	3	21	24	18
Tue Nov 22 14:47:38 2016	1479822458	5	18	24	16
Tue Nov 22 14:47:40 2016	1479822460	3	21	24	12
Tue Nov 22 14:47:37 2016	1479822457	4	20	24	16
Tue Nov 22 14:47:41 2016	1479822461	4	20	24	15
Tue Nov 22 14:48:02 2016	1479822482	2	22	24	19
Tue Nov 22 14:47:44 2016	1479822464	6	18	24	16
Tue Nov 22 14:47:43 2016	1479822463	3	21	24	21
Tue Nov 22 14:47:43 2016	1479822463	9	15	24	11
Tue Nov 22 14:47:39 2016	1479822459	5	19	24	15
Tue Nov 22 14:48:00 2016	1479822480	2	22	24	19
Tue Nov 22 14:47:45 2016	1479822465	7	17	24	12
Tue Nov 22 14:47:44 2016	1479822464	1	23	24	21
Tue Nov 22 14:47:38 2016	1479822458	10	13	24	9
Tue Nov 22 14:47:37 2016	1479822457	7	17	24	12
Tue Nov 22 14:47:37 2016	1479822457	2	22	24	19
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	13
Tue Nov 22 14:47:36 2016	1479822456	9	15	24	13
Tue Nov 22 14:47:39 2016	1479822459	6	18	24	15
Tue Nov 22 14:47:39 2016	1479822459	5	19	24	12
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	17
Tue Nov 22 14:47:41 2016	1479822461	3	20	24	16
Tue Nov 22 14:47:41 2016	1479822461	4	20	24	20
Tue Nov 22 14:47:39 2016	1479822459	7	17	24	17
Tue Nov 22 14:47:44 2016	1479822464	6	17	24	15
Tue Nov 22 14:47:40 2016	1479822460	8	16	24	16
Tue Nov 22 14:47:42 2016	1479822462	5	19	24	14
Tue Nov 22 14:47:40 2016	1479822460	4	20	24	14
Tue Nov 22 14:47:39 2016	1479822459	9	15	24	13
Tue Nov 22 14:47:40 2016	1479822460	2	21	24	21
Tue Nov 22 14:47:43 2016	1479822463	8	16	24	15
Tue Nov 22 14:47:43 2016	1479822463	10	14	24	13
Tue Nov 22 14:47:36 2016	1479822456	9	15	24	12
Tue Nov 22 14:47:43 2016	1479822463	7	16	24	14
Tue Nov 22 14:47:41 2016	1479822461	4	20	24	17
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	18
Tue Nov 22 14:47:40 2016	1479822460	1	23	24	23
Tue Nov 22 14:47:44 2016	1479822464	5	19	24	14
Tue Nov 22 14:48:00 2016	1479822480	1	23	24	22
Tue Nov 22 14:47:41 2016	1479822461	5	19	24	18
Tue Nov 22 14:47:37 2016	1479822457	1	23	24	20
Tue Nov 22 14:47:37 2016	1479822457	8	16	24	13
Tue Nov 22 14:47:40 2016	1479822460	5	19	24	17
Tue Nov 22 14:47:41 2016	1479822461	7	17	24	13
Tue Nov 22 14:47:43 2016	1479822463	6	18	24	11
Tue Nov 22 14:47:44 2016	1479822464	2	22	24	13
Tue Nov 22 14:47:36 2016	1479822456	4	20	24	20
Tue Nov 22 14:47:45 2016	1479822465	11	13	24	13
Tue Nov 22 14:47:41 2016	1479822461	4	20	24	18
Tue Nov 22 14:47:36 2016	1479822456	8	16	24	14
Tue Nov 22 14:47:41 2016	1479822461	4	20	24	13
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	17
Tue Nov 22 14:47:58 2016	1479822478	7	17	24	16
Tue Nov 22 14:47:45 2016	1479822465	5	19	24	14
Tue Nov 22 14:47:38 2016	1479822458	7	17	24	17
Tue Nov 22 14:47:45 2016	1479822465	9	15	24	15
Tue Nov 22 14:47:44 2016	1479822464	5	19	24	17
Tue Nov 22 14:47:40 2016	1479822460	6	18	24	17
Tue Nov 22 14:47:43 2016	1479822463	1	23	24	23
Tue Nov 22 14:47:44 2016	1479822464	1	23	24	21
Tue Nov 22 14:47:39 2016	1479822459	2	21	24	16
Tue Nov 22 14:48:01 2016	1479822481	3	21	24	21
Tue Nov 22 14:47:43 2016	1479822463	1	23	24	23
Tue Nov 22 14:47:37 2016	1479822457	9	15	24	15
Tue Nov 22 14:47:39 2016	1479822459	5	19	24	14
Tue Nov 22 14:47:37 2016	1479822457	1	23	24	18
Tue Nov 22 14:47:40 2016	1479822460	5	19	24	16
Tue Nov 22 14:47:37 2016	1479822457	4	20	24	18
Tue Nov 22 14:47:42 2016	1479822462	6	18	24	15
Tue Nov 22 14:47:36 2016	1479822456	3	21	24	18
Tue Nov 22 14:47:37 2016	1479822457	5	19	24	16
Tue Nov 22 14:47:40 2016	1479822460	7	17	24	16
Tue Nov 22 14:47:59 2016	1479822479	6	18	24	18
Tue Nov 22 14:47:36 2016	1479822456	6	18	24	18
Tue Nov 22 14:47:42 2016	1479822462	2	22	24	17
Tue Nov 22 14:47:41 2016	1479822461	1	23	24	19
Tue Nov 22 14:47:37 2016	1479822457	9	15	24	14
Tue Nov 22 14:47:41 2016	1479822461	1	23	24	11
Tue Nov 22 14:47:41 2016	1479822461	3	21	24	16
Tue Nov 22 14:47:41 2016	1479822461	1	23	24	18
Tue Nov 22 14:47:39 2016	1479822459	3	21	24	16
Tue Nov 22 14:47:39 2016	1479822459	1	23	24	19
Tue Nov 22 14:48:01 2016	1479822481	2	22	24	15
Tue Nov 22 14:48:01 2016	1479822481	4	20	24	18
Tue Nov 22 14:47:38 2016	1479822458	1	23	24	18
Tue Nov 22 14:47:44 2016	1479822464	5	19	24	18
Tue Nov 22 14:47:41 2016	1479822461	8	16	24	14
Tue Nov 22 14:47:44 2016	1479822464	3	21	24	17
Tue Nov 22 14:47:43 2016	1479822463	8	16	24	15
Tue Nov 22 14:47:44 2016	1479822464	4	20	24	16
Tue Nov 22 14:47:59 2016	1479822479	3	21	24	19
Tue Nov 22 14:47:38 2016	1479822458	6	18	24	18
Tue Nov 22 14:47:42 2016	1479822462	10	14	24	14
Tue Nov 22 14:47:37 2016	1479822457	6	18	24	15
Tue Nov 22 14:48:04 2016	1479822484	1	23	24	22
Tue Nov 22 14:47:41 2016	1479822461	6	18	24	15
Tue Nov 22 14:47:45 2016	1479822465	7	17	24	14
Tue Nov 22 14:47:59 2016	1479822479	3	21	24	21
Tue Nov 22 14:47:44 2016	1479822464	1	23	24	22
Tue Nov 22 14:47:37 2016	1479822457	6	18	24	16
Tue Nov 22 14:47:40 2016	1479822460	4	20	24	20
Tue Nov 22 14:47:40 2016	1479822460	4	20	24	14
Tue Nov 22 14:47:43 2016	1479822463	7	17	24	12
Tue Nov 22 14:47:42 2016	1479822462	7	17	24	14
Tue Nov 22 14:47:40 2016	1479822460	7	18	24	16
Tue Nov 22 14:47:39 2016	1479822459	3	22	24	20
Tue Nov 22 14:47:39 2016	1479822459	2	23	24	17
Tue Nov 22 14:47:41 2016	1479822461	7	17	24	15
Tue Nov 22 14:47:39 2016	1479822459	4	20	24	16
Tue Nov 22 14:47:42 2016	1479822462	1	23	24	20
Tue Nov 22 14:47:37 2016	1479822457	1	23	24	16
Tue Nov 22 14:47:41 2016	1479822461	5	19	24	14
Tue Nov 22 14:47:45 2016	1479822465	6	18	24	15
Tue Nov 22 14:47:44 2016	1479822464	6	19	24	17
Tue Nov 22 14:47:38 2016	1479822458	2	22	24	20
Tue Nov 22 14:47:42 2016	1479822462	4	20	24	14
Tue Nov 22 14:47:39 2016	1479822459	3	21	24	21
Tue Nov 22 14:47:37 2016	1479822457	1	23	24	19
Tue Nov 22 14:47:36 2016	1479822456	5	19	24	18
Tue Nov 22 14:47:42 2016	1479822462	11	13	24	13
Tue Nov 22 14:47:36 2016	1479822456	6	18	24	18
Tue Nov 22 14:47:40 2016	1479822460	3	21	24	15
Tue Nov 22 14:48:02 2016	1479822482	2	22	24	16
Tue Nov 22 14:47:43 2016	1479822463	9	15	24	11
Tue Nov 22 14:47:59 2016	1479822479	2	22	24	18
Tue Nov 22 14:47:42 2016	1479822462	6	18	24	16
Tue Nov 22 14:47:44 2016	1479822464	6	18	24	18
Tue Nov 22 14:47:42 2016	1479822462	8	16	24	16
Tue Nov 22 14:47:42 2016	1479822462	2	22	24	19
Tue Nov 22 14:47:45 2016	1479822465	5	20	24	19
Tue Nov 22 14:47:39 2016	1479822459	2	22	24	16
Tue Nov 22 14:47:39 2016	1479822459	5	19	24	15
Tue Nov 22 14:47:42 2016	1479822462	9	15	24	10
Tue Nov 22 14:48:00 2016	1479822480	4	20	24	20
Tue Nov 22 14:47:38 2016	1479822458	4	20	24	18
Tue Nov 22 14:47:38 2016	1479822458	7	17	24	16
Tue Nov 22 14:47:39 2016	1479822459	5	19	24	13
Tue Nov 22 14:48:01 2016	1479822481	2	22	24	22
Tue Nov 22 14:47:39 2016	1479822459	5	20	24	20
Tue Nov 22 14:48:03 2016	1479822483	2	22	24	20
Tue Nov 22 14:47:38 2016	1479822458	9	16	24	10
Tue Nov 22 14:47:37 2016	1479822457	2	22	24	18
